Hourly,TZ_ASNSR:Zone Air Relative Humidity[%],TZ_ATOLYE:Zone Air Relative Humidity[%],TZ_KONFSALON:Zone Air Relative Humidity[%],TZ_KORIDOR:Zone Air Relative Humidity[%],TZ_MECODA:Zone Air Relative Humidity[%],TZ_MERDVN:Zone Air Relative Humidity[%],TZ_ODA:Zone Air Relative Humidity[%],TZ_WC:Zone Air Relative Humidity[%],TZ_ASNSR:Zone Air Temperature[C],TZ_ATOLYE:Zone Air Temperature[C],TZ_KONFSALON:Zone Air Temperature[C],TZ_KORIDOR:Zone Air Temperature[C],TZ_MECODA:Zone Air Temperature[C],TZ_MERDVN:Zone Air Temperature[C],TZ_ODA:Zone Air Temperature[C],TZ_WC:Zone Air Temperature[C]
2006-Apr-18 00:00:00,41.51273602854402,32.73313809897386,34.420844133483406,36.88998503141955,30.679848024660064,28.666711819309963,32.8943798817939,31.028499910755503,16.10195255616976,23.99998963900354,23.0460191873813,23.999999227132445,22.490577673755144,23.999976671392336,23.999997306726197,23.999995467179332
2006-Apr-18 01:00:00,40.68570784645329,32.30061286510375,33.98103258785442,36.44471937110155,30.57707705605448,28.568231911893196,32.48485304819946,30.96133217674679,16.1135897104698,23.99999681971381,23.018532648271645,23.999997556035638,22.424481852914194,23.999989849366937,23.99999723936202,23.999968527333383
2006-Apr-18 02:00:00,41.325662105662666,31.925238644762246,33.64252478614912,36.06691252422476,30.51383888347227,28.473901021036397,32.128252070396435,30.89540981295022,15.782844288579,23.999999464879107,22.975751179333276,23.99481375685546,22.34834158946086,23.99999641410842,23.998984769337913,23.999987165853536
2006-Apr-18 03:00:00,40.380058636792974,31.569010615428066,33.330339599916336,35.92756780069826,30.467892879199184,28.38133348316495,32.00842369088977,30.829816683114576,16.19002870493497,23.999997010163526,22.928458319058763,23.884749761058334,22.266705937222714,23.999999008064833,23.88469726239785,23.999995492922082
2006-Apr-18 04:00:00,40.20277133659632,31.29171823983755,33.008323531273895,35.93726862805344,30.41439740306879,28.28844968942153,32.132829059185426,30.766591845622585,16.192817609722375,23.957230770992638,22.879334696417644,23.70141367073889,22.1825417056141,23.999996814544925,23.643866489772662,23.999998813826085
2006-Apr-18 05:00:00,40.86808763178508,31.24814338986621,32.68572206242609,35.93389779417521,30.34183818324524,28.194535854995824,32.2424140422816,30.706507539974865,15.619182151419622,23.792477933812847,22.837344019987427,23.527837796994046,22.106257779607308,23.999998997746477,23.411006818399112,23.99999616865477
2006-Apr-18 06:00:00,38.10723471555132,31.248214097425834,32.37162848715503,35.92663015230952,30.26220767741763,28.124698902959903,32.339219799761935,30.644671476978683,16.416970488853142,23.603503574726815,22.79438187346088,23.357307516106037,22.027680095758658,23.982313796089176,23.18268181916493,23.999995323008076
2006-Apr-18 07:00:00,39.80071321808061,31.142805346718443,32.24479817067679,35.634686066564385,30.345744635382108,28.051836025007564,32.17043466177235,30.579716063553516,15.732450987744555,23.44280758145789,22.623197083524648,23.29120500559083,21.837916048725585,23.957577577294128,23.066611054933645,23.998316832943885
2006-Apr-18 08:00:00,40.46540037674678,29.860830506875036,32.65842243742196,33.70172630315216,30.86640984004008,27.719311237826265,30.1652840881751,30.416269877122755,15.532602675087963,23.774282339931784,22.027304281332658,23.853688028555094,21.277308530057905,23.999984526447445,23.771281246708494,23.999985344833238
2006-Apr-18 09:00:00,36.061700536611305,29.83739422181178,29.883869168527763,33.67394043145671,29.989905157144552,27.371120878369464,30.04810417972401,30.183316563735293,17.511192805155243,23.99993884994643,23.722217679561542,23.999945276275515,21.429760954151917,23.999959706169154,23.99991515762375,23.999951321539033
2006-Apr-18 10:00:00,37.06768508135131,31.40284319478175,31.2201361283999,35.179667869842,29.357989346443713,27.013708231582726,31.463282174446363,29.902903880994614,17.590969870568312,23.999844277738664,23.999991732318833,23.99988079411757,21.553557991139968,23.999962458258533,23.999791584116924,23.99989434639927
2006-Apr-18 11:00:00,37.53253664568728,33.11336589831677,33.145650010011785,36.922350744029984,28.997921827636578,26.842059682353522,33.054445093533815,29.710009720379958,17.95766985243979,23.999807203119506,23.999983246923946,23.999887824264516,21.788464456941472,23.99996386399141,23.999745797711913,23.99981729589059
2006-Apr-18 12:00:00,38.89797004056327,34.273640107737194,34.413326119855455,38.12556325372704,28.728150256226428,26.829014415608214,34.15380201640689,29.620837755953414,18.19848107569927,23.999789764734334,23.999964421288368,23.999887136895797,22.110699322148545,23.99994488391144,23.999609536838978,23.999656652969136
2006-Apr-18 13:00:00,42.25823998219672,34.82641148362964,35.008860089661525,38.62107304629738,29.024951105018868,26.987775052216932,34.68247394774392,29.603694363978295,18.543074450282475,23.99912704442862,23.999958428890903,23.999445993683754,22.365678100414993,23.999869769733845,23.999398823161258,23.999291737561837
2006-Apr-18 14:00:00,37.021743440205626,35.52551561415351,35.906424957902715,39.27538069498663,29.072965311982674,27.186775819734738,35.29679331695788,29.602764016232765,19.246900529378,23.99898559133777,23.999782724111554,23.999196466527778,22.79762301071017,23.999725304023798,23.998724325915106,23.99879602553125
2006-Apr-18 15:00:00,33.702270685198876,35.922414002441,36.43031890054391,39.92644265295364,28.187166762082196,27.0362175784721,35.63875692734724,29.455671228999552,18.75394137469026,23.998547589998562,23.999627717224058,23.999091313119326,22.98430479375182,23.999534663933954,23.99843518751374,23.99899311853264
2006-Apr-18 16:00:00,33.61826435639898,36.06096055699908,36.534569970875516,40.3563306377556,27.21500141948837,26.804060379540918,35.77949014013742,29.274774031403926,18.249845803337465,23.998885832477626,23.999636220903596,23.999310266911095,23.090287989436117,23.999325073149464,23.99912091255754,23.99932774366569
2006-Apr-18 17:00:00,31.7983018670416,35.84503315992253,36.21113489859373,40.459982409929076,26.570378050939308,26.512740493976978,35.61422163134453,29.084286983264672,18.320155263286814,23.999892863842216,23.999986747580138,23.99991210634913,23.054914589467817,23.999861576945577,23.9998910892251,23.999886867718924
2006-Apr-18 18:00:00,31.12128286452658,34.78332629360781,34.962833425964575,39.787453271117414,26.05908700850084,26.053858262366003,34.66339419166377,28.80555684127331,18.113895308995414,23.999939604446467,23.99999592970936,23.999948048699355,22.84300127848769,23.999938601134772,23.999896856703245,23.999953334679606
2006-Apr-18 19:00:00,36.54711243355609,33.248055093570024,35.176011489443816,38.418644135988366,25.912254203398305,25.703326532986456,33.258122508881364,28.564414217268574,16.743963033883478,23.999915419891977,23.042886418621865,23.999967739605015,22.62281735355464,23.99994659754508,23.99989175009287,23.999890718331297
2006-Apr-18 20:00:00,43.008591902028684,31.900975556001256,34.941732382289764,36.79414843243122,26.702670318544676,25.735955328865412,32.02031565036631,28.468832362096748,16.478479819783875,23.999952856269072,22.37496990299394,23.999973380897085,22.50881899808758,23.999965539616227,23.99995544661105,23.999929793278326
