Time,TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_ATOLYE::Des Latent Heat Load [W],TZ_ATOLYE::Des Latent Cool Load [W],TZ_ATOLYE::Des Latent Heat Mass Flow [kg/s],TZ_ATOLYE::Des Latent Cool Mass Flow [kg/s],TZ_ATOLYE::Des Heat Load No DOAS [W],TZ_ATOLYE::Des Sens Cool Load No DOAS [W],TZ_ATOLYE::Des Latent Heat Load No DOAS [W],TZ_ATOLYE::Des Latent Cool Load No DOAS [W],TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_ATOLYE:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_ATOLYE:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_KONFSALON::Des Latent Heat Load [W],TZ_KONFSALON::Des Latent Cool Load [W],TZ_KONFSALON::Des Latent Heat Mass Flow [kg/s],TZ_KONFSALON::Des Latent Cool Mass Flow [kg/s],TZ_KONFSALON::Des Heat Load No DOAS [W],TZ_KONFSALON::Des Sens Cool Load No DOAS [W],TZ_KONFSALON::Des Latent Heat Load No DOAS [W],TZ_KONFSALON::Des Latent Cool Load No DOAS [W],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_KONFSALON:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_KONFSALON:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_KORIDOR::Des Latent Heat Load [W],TZ_KORIDOR::Des Latent Cool Load [W],TZ_KORIDOR::Des Latent Heat Mass Flow [kg/s],TZ_KORIDOR::Des Latent Cool Mass Flow [kg/s],TZ_KORIDOR::Des Heat Load No DOAS [W],TZ_KORIDOR::Des Sens Cool Load No DOAS [W],TZ_KORIDOR::Des Latent Heat Load No DOAS [W],TZ_KORIDOR::Des Latent Cool Load No DOAS [W],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_KORIDOR:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_KORIDOR:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_MERDVN::Des Latent Heat Load [W],TZ_MERDVN::Des Latent Cool Load [W],TZ_MERDVN::Des Latent Heat Mass Flow [kg/s],TZ_MERDVN::Des Latent Cool Mass Flow [kg/s],TZ_MERDVN::Des Heat Load No DOAS [W],TZ_MERDVN::Des Sens Cool Load No DOAS [W],TZ_MERDVN::Des Latent Heat Load No DOAS [W],TZ_MERDVN::Des Latent Cool Load No DOAS [W],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_MERDVN:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_MERDVN:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_ODA::Des Latent Heat Load [W],TZ_ODA::Des Latent Cool Load [W],TZ_ODA::Des Latent Heat Mass Flow [kg/s],TZ_ODA::Des Latent Cool Mass Flow [kg/s],TZ_ODA::Des Heat Load No DOAS [W],TZ_ODA::Des Sens Cool Load No DOAS [W],TZ_ODA::Des Latent Heat Load No DOAS [W],TZ_ODA::Des Latent Cool Load No DOAS [W],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_ODA:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_ODA:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Des Heat Load [W],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],TZ_WC::Des Latent Heat Load [W],TZ_WC::Des Latent Cool Load [W],TZ_WC::Des Latent Heat Mass Flow [kg/s],TZ_WC::Des Latent Cool Mass Flow [kg/s],TZ_WC::Des Heat Load No DOAS [W],TZ_WC::Des Sens Cool Load No DOAS [W],TZ_WC::Des Latent Heat Load No DOAS [W],TZ_WC::Des Latent Cool Load No DOAS [W],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Temperature [C],TZ_WC:MUGLA ANN HTG 99% CONDNS DB:Heating Zone Relative Humidity [%],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],TZ_WC:MUGLA ANN CLG 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
02:20:00,3.268114E+04,2.668750E+04,1.780522E+00,2.614779E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503406E+01,2.400000E+01,4.236353E+01,6.155964E+03,2.809953E+03,3.353697E-01,2.753125E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199908E+01,4.080408E+01,2.400000E+01,4.236337E+01,3.489964E+04,2.270456E+04,1.901258E+00,2.224539E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400709E+01,2.400000E+01,4.236173E+01,3.690057E+03,3.786375E+03,2.010363E-01,3.709800E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199964E+01,4.405834E+01,2.400000E+01,4.236252E+01,2.588330E+04,1.693299E+04,1.410109E+00,1.659054E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408168E+01,2.400000E+01,4.236195E+01,3.104572E+03,2.047076E+03,1.691389E-01,2.005676E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465940E+01,2.400000E+01,4.236289E+01
02:30:00,3.268870E+04,2.633081E+04,1.780933E+00,2.579830E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503406E+01,2.400000E+01,4.236353E+01,6.159841E+03,2.798020E+03,3.355811E-01,2.741434E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199909E+01,4.081899E+01,2.400000E+01,4.236251E+01,3.490552E+04,2.240701E+04,1.901578E+00,2.195386E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400726E+01,2.400000E+01,4.236169E+01,3.690375E+03,3.743767E+03,2.010537E-01,3.668054E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199964E+01,4.405937E+01,2.400000E+01,4.236250E+01,2.588678E+04,1.667937E+04,1.410299E+00,1.634205E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408180E+01,2.400000E+01,4.236191E+01,3.105055E+03,2.024412E+03,1.691652E-01,1.983471E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465946E+01,2.400000E+01,4.236288E+01
02:40:00,3.269615E+04,2.598030E+04,1.781339E+00,2.545489E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503406E+01,2.400000E+01,4.236353E+01,6.163689E+03,2.785957E+03,3.357908E-01,2.729615E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199909E+01,4.083257E+01,2.400000E+01,4.236172E+01,3.491135E+04,2.211509E+04,1.901896E+00,2.166784E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400742E+01,2.400000E+01,4.236165E+01,3.690699E+03,3.701801E+03,2.010713E-01,3.626937E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199964E+01,4.406023E+01,2.400000E+01,4.236248E+01,2.589022E+04,1.643085E+04,1.410487E+00,1.609855E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408193E+01,2.400000E+01,4.236187E+01,3.105532E+03,2.002088E+03,1.691912E-01,1.961599E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465952E+01,2.400000E+01,4.236286E+01
02:50:00,3.270352E+04,2.563588E+04,1.781741E+00,2.511742E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503406E+01,2.400000E+01,4.236353E+01,6.167508E+03,2.773776E+03,3.359989E-01,2.717680E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199909E+01,4.084495E+01,2.400000E+01,4.236099E+01,3.491715E+04,2.182904E+04,1.902212E+00,2.138758E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400759E+01,2.400000E+01,4.236160E+01,3.691028E+03,3.660465E+03,2.010892E-01,3.586437E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199964E+01,4.406095E+01,2.400000E+01,4.236245E+01,2.589361E+04,1.618740E+04,1.410671E+00,1.586003E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408205E+01,2.400000E+01,4.236182E+01,3.106004E+03,1.980054E+03,1.692169E-01,1.940010E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465957E+01,2.400000E+01,4.236285E+01
03:00:00,3.271081E+04,2.529735E+04,1.782138E+00,2.478574E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503406E+01,2.400000E+01,4.236353E+01,6.171298E+03,2.761485E+03,3.362054E-01,2.705638E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199910E+01,4.085626E+01,2.400000E+01,4.236032E+01,3.492291E+04,2.154901E+04,1.902526E+00,2.111320E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400775E+01,2.400000E+01,4.236156E+01,3.691362E+03,3.619751E+03,2.011074E-01,3.546547E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199964E+01,4.406157E+01,2.400000E+01,4.236243E+01,2.589697E+04,1.594895E+04,1.410854E+00,1.562640E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408217E+01,2.400000E+01,4.236178E+01,3.106471E+03,1.958264E+03,1.692424E-01,1.918660E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465963E+01,2.400000E+01,4.236284E+01
03:10:00,3.271801E+04,2.496349E+04,1.782530E+00,2.445863E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503406E+01,2.400000E+01,4.236353E+01,6.175059E+03,2.748853E+03,3.364104E-01,2.693261E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199910E+01,4.086660E+01,2.400000E+01,4.235969E+01,3.492863E+04,2.127297E+04,1.902837E+00,2.084275E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400791E+01,2.400000E+01,4.236151E+01,3.691701E+03,3.579514E+03,2.011259E-01,3.507123E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199964E+01,4.406209E+01,2.400000E+01,4.236240E+01,2.590027E+04,1.571440E+04,1.411034E+00,1.539660E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408229E+01,2.400000E+01,4.236174E+01,3.106934E+03,1.936600E+03,1.692676E-01,1.897435E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465968E+01,2.400000E+01,4.236282E+01
03:20:00,3.272512E+04,2.463394E+04,1.782918E+00,2.413575E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503406E+01,2.400000E+01,4.236353E+01,6.178793E+03,2.735889E+03,3.366138E-01,2.680560E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199910E+01,4.087609E+01,2.400000E+01,4.235911E+01,3.493432E+04,2.100045E+04,1.903147E+00,2.057574E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400807E+01,2.400000E+01,4.236147E+01,3.692045E+03,3.539734E+03,2.011447E-01,3.468148E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199965E+01,4.406254E+01,2.400000E+01,4.236238E+01,2.590354E+04,1.548354E+04,1.411212E+00,1.517041E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408241E+01,2.400000E+01,4.236170E+01,3.107392E+03,1.914999E+03,1.692926E-01,1.876270E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465974E+01,2.400000E+01,4.236280E+01
03:30:00,3.273216E+04,2.430851E+04,1.783301E+00,2.381690E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503407E+01,2.400000E+01,4.236353E+01,6.182499E+03,2.722604E+03,3.368157E-01,2.667543E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199910E+01,4.088479E+01,2.400000E+01,4.235857E+01,3.493997E+04,2.073099E+04,1.903455E+00,2.031173E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400823E+01,2.400000E+01,4.236142E+01,3.692394E+03,3.500405E+03,2.011637E-01,3.429613E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199965E+01,4.406293E+01,2.400000E+01,4.236236E+01,2.590677E+04,1.525614E+04,1.411388E+00,1.494761E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408252E+01,2.400000E+01,4.236165E+01,3.107845E+03,1.893404E+03,1.693173E-01,1.855112E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465979E+01,2.400000E+01,4.236279E+01
03:40:00,3.273911E+04,2.398705E+04,1.783680E+00,2.350194E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503407E+01,2.400000E+01,4.236353E+01,6.186178E+03,2.709008E+03,3.370162E-01,2.654222E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199910E+01,4.089280E+01,2.400000E+01,4.235806E+01,3.494558E+04,2.046420E+04,1.903761E+00,2.005033E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400839E+01,2.400000E+01,4.236137E+01,3.692748E+03,3.461529E+03,2.011830E-01,3.391525E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199965E+01,4.406326E+01,2.400000E+01,4.236233E+01,2.590996E+04,1.503195E+04,1.411562E+00,1.472795E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408264E+01,2.400000E+01,4.236161E+01,3.108294E+03,1.871874E+03,1.693417E-01,1.834018E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465985E+01,2.400000E+01,4.236277E+01
03:50:00,3.274600E+04,2.366937E+04,1.784055E+00,2.319069E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503407E+01,2.400000E+01,4.236353E+01,6.189829E+03,2.695111E+03,3.372152E-01,2.640606E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199910E+01,4.090018E+01,2.400000E+01,4.235759E+01,3.495116E+04,2.019947E+04,1.904065E+00,1.979096E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400854E+01,2.400000E+01,4.236132E+01,3.693108E+03,3.423086E+03,2.012026E-01,3.353858E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199965E+01,4.406355E+01,2.400000E+01,4.236231E+01,2.591312E+04,1.481062E+04,1.411734E+00,1.451109E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408275E+01,2.400000E+01,4.236156E+01,3.108739E+03,1.850427E+03,1.693660E-01,1.813004E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465990E+01,2.400000E+01,4.236276E+01
04:00:00,3.275280E+04,2.335532E+04,1.784426E+00,2.288299E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503407E+01,2.400000E+01,4.236353E+01,6.193454E+03,2.680923E+03,3.374127E-01,2.626705E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199910E+01,4.090699E+01,2.400000E+01,4.235715E+01,3.495671E+04,1.993632E+04,1.904367E+00,1.953314E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400870E+01,2.400000E+01,4.236127E+01,3.693472E+03,3.385051E+03,2.012224E-01,3.316593E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199965E+01,4.406381E+01,2.400000E+01,4.236228E+01,2.591624E+04,1.459184E+04,1.411904E+00,1.429674E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408286E+01,2.400000E+01,4.236151E+01,3.109180E+03,1.829071E+03,1.693900E-01,1.792081E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.465995E+01,2.400000E+01,4.236274E+01
04:10:00,3.275953E+04,2.304579E+04,1.784792E+00,2.257972E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503407E+01,2.400000E+01,4.236353E+01,6.197053E+03,2.666700E+03,3.376088E-01,2.612770E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199911E+01,4.091330E+01,2.400000E+01,4.235673E+01,3.496222E+04,1.967617E+04,1.904668E+00,1.927824E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400885E+01,2.400000E+01,4.236122E+01,3.693841E+03,3.347527E+03,2.012425E-01,3.279828E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199965E+01,4.406404E+01,2.400000E+01,4.236226E+01,2.591932E+04,1.437629E+04,1.412072E+00,1.408555E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408297E+01,2.400000E+01,4.236146E+01,3.109617E+03,1.807904E+03,1.694138E-01,1.771342E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.466000E+01,2.400000E+01,4.236272E+01
04:20:00,3.276620E+04,2.274080E+04,1.785155E+00,2.228090E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199999E+01,4.503407E+01,2.400000E+01,4.236353E+01,6.200626E+03,2.652451E+03,3.378034E-01,2.598809E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199911E+01,4.091915E+01,2.400000E+01,4.235634E+01,3.496770E+04,1.941906E+04,1.904966E+00,1.902633E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199876E+01,4.400900E+01,2.400000E+01,4.236118E+01,3.694215E+03,3.310516E+03,2.012629E-01,3.243565E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199965E+01,4.406425E+01,2.400000E+01,4.236223E+01,2.592237E+04,1.416388E+04,1.412238E+00,1.387744E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199930E+01,4.408308E+01,2.400000E+01,4.236142E+01,3.110050E+03,1.786943E+03,1.694374E-01,1.750805E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.199966E+01,4.466005E+01,2.400000E+01,4.236271E+01
